,id,num,run,amplitude_difference
316,004,500,26,1.3080005389991205e-06
317,004,600,26,1.083042775149971e-06
318,004,700,26,1.007155652220411e-06
319,004,800,26,1.0576864595648763e-06
320,004,900,26,8.272090850180697e-07
321,004,1000,26,6.377041079008583e-07
322,004,1100,26,4.927624094154658e-07
323,004,1200,26,4.986907008356951e-07
324,004,100,27,-8.903603787758289e-07
325,004,200,27,4.675834873237805e-07
326,004,300,27,1.4135616839329176e-06
327,004,400,27,1.0251458171093981e-06
328,004,500,27,1.4785111096519878e-06
329,004,600,27,1.3355090480474169e-06
330,004,700,27,1.3098753388720842e-06
331,004,800,27,1.2353629121927684e-06
332,004,900,27,9.828276781221948e-07
333,004,1000,27,9.298972632600657e-07
334,004,1100,27,7.040528154315805e-07
335,004,1200,27,6.093962056870322e-07
336,004,100,28,9.209866876856544e-07
337,004,200,28,1.354883320299438e-07
338,004,300,28,-5.920128932698612e-09
339,004,400,28,3.9105829502249054e-07
340,004,500,28,4.3403957427296926e-07
341,004,600,28,3.1581599369004884e-07
342,004,700,28,3.763978759510334e-07
343,004,800,28,4.084077145337e-07
344,004,900,28,5.5277645015661e-07
345,004,1000,28,7.288313906491106e-07
346,004,1100,28,7.870981220396074e-07
347,004,1200,28,6.61256984170975e-07
348,004,100,29,1.2490168137351458e-07
349,004,200,29,-4.5999591302500403e-07
350,004,300,29,-5.04766071266098e-07
351,004,400,29,-3.6987829863553725e-08
352,004,500,29,2.6735500091399355e-07
353,004,600,29,5.235433414705022e-07
354,004,700,29,5.633745191203285e-07
355,004,800,29,3.9075744577090145e-07
356,004,900,29,3.8302485709895954e-07
357,004,1000,29,5.479242225621227e-07
358,004,1100,29,4.569434496399241e-07
359,004,1200,29,4.95493768911821e-07
360,004,100,30,1.4446219123699113e-06
361,004,200,30,1.6172342781931004e-06
362,004,300,30,1.623240839951526e-06
363,004,400,30,1.3082767427090629e-06
364,004,500,30,1.3989674489083155e-06
365,004,600,30,1.0801045307972663e-06
366,004,700,30,9.29763454560631e-07
367,004,800,30,9.122338097138585e-07
368,004,900,30,1.0796496515222714e-06
369,004,1000,30,9.347390636649219e-07
370,004,1100,30,7.895813045959044e-07
371,004,1200,30,9.333228167463441e-07
372,004,100,31,1.2873948435575205e-06
373,004,200,31,1.973270128312673e-06
374,004,300,31,1.8247344851136446e-06
375,004,400,31,1.063364232583559e-06
376,004,500,31,1.3499761717002238e-06
377,004,600,31,1.3093430640095442e-06
378,004,700,31,9.679497611417968e-07
379,004,800,31,8.830293881084062e-07
380,004,900,31,4.4641492850564047e-07
381,004,1000,31,5.562318694842942e-07
382,004,1100,31,5.857995129182951e-07
383,004,1200,31,4.964520203892748e-07
384,004,100,32,4.019706826452319e-07
385,004,200,32,1.0943178623311766e-06
386,004,300,32,1.3038336728761286e-07
387,004,400,32,5.356237098483814e-07
388,004,500,32,9.540322353550424e-07
389,004,600,32,1.1196178017205677e-06
390,004,700,32,1.2526101962532495e-06
391,004,800,32,1.0767072163030848e-06
392,004,900,32,9.69743216322687e-07
393,004,1000,32,1.273041853833021e-06
394,004,1100,32,1.354674632777367e-06
395,004,1200,32,1.1550613316689282e-06
396,004,100,33,-7.767740379787492e-07
397,004,200,33,-9.971093602669924e-07
398,004,300,33,-7.176366397639521e-07
399,004,400,33,3.2726989423485373e-07
400,004,500,33,6.002121396909045e-07
401,004,600,33,6.155537917100223e-07
402,004,700,33,8.38367862505216e-07
403,004,800,33,8.155700999936326e-07
404,004,900,33,8.031031711067688e-07
405,004,1000,33,8.503267193584902e-07
406,004,1100,33,7.81898418615384e-07
407,004,1200,33,6.708629481695969e-07
408,004,100,34,9.160351466890663e-07
409,004,200,34,4.6182630138477883e-07
410,004,300,34,-6.980478933480945e-07
411,004,400,34,-1.4724051220598114e-06
412,004,500,34,-1.3407877118862672e-06
413,004,600,34,-1.2811344139109533e-06
414,004,700,34,-9.880963622604178e-07
415,004,800,34,-6.25122388403375e-07
416,004,900,34,-4.41917477616197e-07
417,004,1000,34,-2.2482133434763581e-07
418,004,1100,34,-4.166584081384345e-09
419,004,1200,34,-3.2904926879030284e-08
420,004,100,35,1.062449769830605e-06
421,004,200,35,1.3237282175100876e-06
422,004,300,35,1.0509843720165223e-06
423,004,400,35,1.2724285321693478e-06
424,004,500,35,1.1085466511459135e-06
425,004,600,35,1.5724477403882587e-06
426,004,700,35,1.4337148262088367e-06
427,004,800,35,1.0734800072410304e-06
428,004,900,35,8.407449437508584e-07
429,004,1000,35,1.0200197095265405e-06
430,004,1100,35,8.922691016530978e-07
431,004,1200,35,8.857726175097702e-07
432,004,100,36,7.077643488787896e-07
433,004,200,36,6.438815461121132e-07
434,004,300,36,8.896702363665663e-07
435,004,400,36,2.2865024605541715e-07
436,004,500,36,-2.8189415974863386e-09
437,004,600,36,1.2177050658421983e-08
438,004,700,36,1.5978045337937353e-07
439,004,800,36,1.0449576324758531e-07
440,004,900,36,9.015400128969345e-08
441,004,1000,36,2.0544455626401075e-07
442,004,1100,36,2.6511069116045524e-07
443,004,1200,36,1.3002936808903679e-07
444,004,100,37,5.970647178987917e-07
445,004,200,37,1.263365038193109e-06
446,004,300,37,1.2389287294916927e-06
447,004,400,37,1.0646257128940668e-06
448,004,500,37,1.0620171465695607e-06
449,004,600,37,1.0624507646546492e-06
450,004,700,37,6.300220754822376e-07
451,004,800,37,6.490141099512674e-07
452,004,900,37,7.066841098696786e-07
453,004,1000,37,6.881388695132277e-07
454,004,1100,37,6.976743646109508e-07
455,004,1200,37,5.245283999770169e-07
456,004,100,38,2.7335595916992228e-06
457,004,200,38,1.7309451658725257e-06
458,004,300,38,1.5892406101871762e-06
459,004,400,38,1.1486946667126127e-06
460,004,500,38,8.763052910944209e-07
461,004,600,38,9.557086417058448e-07
462,004,700,38,9.212755164088849e-07
463,004,800,38,7.609597388972503e-07
464,004,900,38,6.870457690836573e-07
465,004,1000,38,6.58049357039984e-07
466,004,1100,38,7.602876186182934e-07
467,004,1200,38,7.040953012672282e-07
468,004,100,39,1.3429479971551142e-06
469,004,200,39,1.2008244522390204e-06
470,004,300,39,9.370791588384045e-07
471,004,400,39,8.994658251394534e-07
472,004,500,39,5.517506594648242e-07
473,004,600,39,2.931714821736727e-07
474,004,700,39,3.5145312095349125e-07
475,004,800,39,3.6810088273237356e-08
476,004,900,39,2.433729237935092e-07
477,004,1000,39,3.231024999194204e-07
478,004,1100,39,3.310305288560864e-08
479,004,1200,39,2.0114249078738244e-07
480,004,100,40,1.7795466300074605e-06
481,004,200,40,1.9215554796548703e-06
482,004,300,40,1.441651393393921e-06
483,004,400,40,1.6667104692319882e-06
484,004,500,40,1.1347961054497295e-06
485,004,600,40,9.861002810962922e-07
486,004,700,40,6.017860647535878e-07
487,004,800,40,9.791565178535034e-07
488,004,900,40,7.850462804490674e-07
489,004,1000,40,7.948655183179223e-07
490,004,1100,40,1.117550934761714e-06
491,004,1200,40,1.0697478449970844e-06
492,004,100,41,-1.5173645447123146e-07
493,004,200,41,6.743635268426313e-08
494,004,300,41,3.5665982547391935e-07
495,004,400,41,3.675674635270407e-07
496,004,500,41,4.158958275425444e-07
497,004,600,41,6.176811281240118e-07
498,004,700,41,4.7046783131409175e-07
499,004,800,41,6.954272289431125e-07
500,004,900,41,6.895279548453426e-07
501,004,1000,41,6.225327706548997e-07
502,004,1100,41,7.1860519270598e-07
503,004,1200,41,8.239722512639127e-07
504,004,100,42,2.497759799753116e-06
505,004,200,42,2.9544353124180982e-06
506,004,300,42,1.9870634638387898e-06
507,004,400,42,1.3772903553084053e-06
508,004,500,42,1.4172702367316713e-06
509,004,600,42,1.4332361535170724e-06
510,004,700,42,1.1193837316994948e-06
511,004,800,42,9.84843828533645e-07
512,004,900,42,1.0923940770225359e-06
513,004,1000,42,1.1032420407408592e-06
514,004,1100,42,1.2457931261851684e-06
515,004,1200,42,1.1560326918685534e-06
516,004,100,43,1.1621260087378084e-06
517,004,200,43,1.7833694911552678e-06
518,004,300,43,1.5123504879454673e-06
519,004,400,43,1.5512400983599395e-06
520,004,500,43,1.401621554080988e-06
521,004,600,43,1.1624200514427743e-06
522,004,700,43,1.1134985945902782e-06
523,004,800,43,1.1806858865518087e-06
524,004,900,43,1.202472466267863e-06
525,004,1000,43,8.3886802947966e-07
526,004,1100,43,7.28672875122781e-07
527,004,1200,43,7.900664787424645e-07
528,004,100,44,2.1151209760067633e-06
529,004,200,44,-7.370474796516816e-08
530,004,300,44,-4.603334829173885e-08
531,004,400,44,4.5645574900031413e-07
532,004,500,44,3.670795005678017e-07
533,004,600,44,7.282333874332237e-07
534,004,700,44,6.254237477636936e-07
535,004,800,44,6.815961093690049e-07
536,004,900,44,8.406249210680766e-07
537,004,1000,44,7.631311340725088e-07
538,004,1100,44,9.387065539759562e-07
539,004,1200,44,8.917258937028719e-07
540,004,100,45,1.7517221609873404e-06
541,004,200,45,2.1505271678544533e-06
542,004,300,45,2.021967280411611e-06
543,004,400,45,1.9600604800055907e-06
544,004,500,45,1.7446706529559392e-06
545,004,600,45,1.4754384443140434e-06
546,004,700,45,1.2325424024061006e-06
547,004,800,45,1.1503198555163334e-06
548,004,900,45,9.007902717084266e-07
549,004,1000,45,8.603129925454045e-07
550,004,1100,45,7.944293084413616e-07
551,004,1200,45,8.607751745161266e-07
552,004,100,46,-7.382902219427257e-08
553,004,200,46,-4.418292915196015e-07
554,004,300,46,-1.1005861274660914e-06
555,004,400,46,-2.869732307420844e-07
556,004,500,46,-8.466123994150694e-08
557,004,600,46,-2.5943695964534214e-08
558,004,700,46,2.0428769591743996e-07
559,004,800,46,3.210372727582626e-07
560,004,900,46,4.95461575168851e-07
561,004,1000,46,3.621536765442517e-07
562,004,1100,46,3.22885119360489e-07
563,004,1200,46,2.956580776169001e-07
564,004,100,47,1.309185336897127e-06
565,004,200,47,1.4822840744150805e-06
566,004,300,47,1.287260916734328e-06
567,004,400,47,8.065975225850208e-07
568,004,500,47,9.036657946284589e-07
569,004,600,47,1.0082148711650065e-06
570,004,700,47,1.204412206274018e-06
571,004,800,47,1.1650377428961026e-06
572,004,900,47,1.2025111896487893e-06
573,004,1000,47,1.154704715481106e-06
574,004,1100,47,1.1621727562976013e-06
575,004,1200,47,1.4106916634590982e-06
576,004,100,48,6.889170066470687e-08
577,004,200,48,-4.73485286137511e-07
578,004,300,48,-1.354374383443245e-07
579,004,400,48,3.221860774804881e-07
580,004,500,48,8.047362576433836e-08
581,004,600,48,-7.058948325496659e-09
582,004,700,48,3.157978112117452e-07
583,004,800,48,5.079441231865112e-07
584,004,900,48,3.095436694848969e-07
585,004,1000,48,2.683425057348733e-07
586,004,1100,48,4.436465909624037e-07
587,004,1200,48,4.219514608102149e-07
588,004,100,49,4.388666847904607e-08
589,004,200,49,-4.619842383387652e-07
590,004,300,49,8.74138059111691e-08
591,004,400,49,4.941744559970623e-07
592,004,500,49,7.68232929210032e-07
593,004,600,49,5.78357070680516e-07
594,004,700,49,6.222683333922714e-07
595,004,800,49,3.9286611885248344e-07
596,004,900,49,1.5483546453522777e-07
597,004,1000,49,1.775833084527101e-07
598,004,1100,49,4.643533702745016e-07
599,004,1200,49,5.232269573806884e-07
600,004,100,50,-3.150648020986968e-07
601,004,200,50,5.524632676942034e-07
602,004,300,50,3.786349979085414e-07
603,004,400,50,2.3269817550378813e-07
604,004,500,50,2.174755181446348e-08
605,004,600,50,-1.1810349646580796e-07
606,004,700,50,8.785102063753165e-08
607,004,800,50,2.3013193403262333e-07
608,004,900,50,3.9391488617165266e-07
609,004,1000,50,5.878631706017107e-07
610,004,1100,50,4.6925599657032225e-07
611,004,1200,50,3.552749170183483e-07
612,004,100,51,1.3377563834986244e-06
613,004,200,51,1.7239181470295248e-06
614,004,300,51,1.3600533770888979e-06
615,004,400,51,6.72170620862697e-07
616,004,500,51,3.7409917549166696e-07
617,004,600,51,5.349911272809946e-07
618,004,700,51,5.21194901379794e-07
619,004,800,51,4.4556803236454397e-07
620,004,900,51,5.670579401179037e-07
621,004,1000,51,6.950658106507416e-07
622,004,1100,51,7.166651813031275e-07
623,004,1200,51,6.095163337698539e-07
624,004,100,52,8.503305100121834e-07
625,004,200,52,1.7545546330444237e-06
626,004,300,52,6.714337475363514e-07
627,004,400,52,7.485773406685123e-07
628,004,500,52,9.291476175399683e-07
629,004,600,52,9.792492276164497e-07
630,004,700,52,6.597767413684844e-07
631,004,800,52,7.988388607116886e-07
632,004,900,52,5.853316889347716e-07
633,004,1000,52,5.360575255318957e-07
634,004,1100,52,2.25279322765658e-07
635,004,1200,52,2.9801997689143673e-07
636,004,100,53,2.54438134906029e-08
637,004,200,53,-7.423006584126697e-07
638,004,300,53,-1.5928966928346792e-07
639,004,400,53,2.6604268590247027e-07
640,004,500,53,1.390251560258652e-07
641,004,600,53,1.4070275146071134e-07
642,004,700,53,4.824546313248874e-07
643,004,800,53,4.440182286761288e-07
644,004,900,53,6.039782991105957e-07
645,004,1000,53,4.61457569220401e-07
646,004,1100,53,5.483043670559245e-07
647,004,1200,53,4.1097694688759204e-07
648,004,100,54,-1.8581069571007054e-06
649,004,200,54,-1.2487721488375339e-06
650,004,300,54,-7.699235543760635e-07
651,004,400,54,2.8914202947583056e-07
652,004,500,54,4.6519357097989926e-07
653,004,600,54,2.499762444712244e-07
654,004,700,54,3.816155993411036e-07
655,004,800,54,3.1874247493284515e-07
656,004,900,54,3.730795048129395e-07
657,004,1000,54,3.0261815574594986e-07
658,004,1100,54,3.7741156965379214e-07
659,004,1200,54,4.625497552157198e-07
660,004,100,55,6.147330275065669e-07
661,004,200,55,3.586734671622392e-08
662,004,300,55,-1.328181334785202e-07
663,004,400,55,9.598381798341439e-08
664,004,500,55,6.421636171605513e-08
665,004,600,55,-2.2523578688451533e-07
666,004,700,55,8.44568979985792e-08
667,004,800,55,5.222938072998481e-07
668,004,900,55,7.273319416232897e-07
669,004,1000,55,8.151834507565549e-07
670,004,1100,55,8.006347689373817e-07
671,004,1200,55,6.467707266044411e-07
672,004,100,56,1.3328496016144966e-06
673,004,200,56,1.6976083540939045e-06
674,004,300,56,1.9854766486685676e-06
675,004,400,56,1.468809589299697e-06
676,004,500,56,1.0795957631947382e-06
677,004,600,56,6.971895304843142e-07
678,004,700,56,7.482368937084853e-07
679,004,800,56,7.526501207357527e-07
680,004,900,56,5.70083532845707e-07
681,004,1000,56,6.955665580469339e-07
682,004,1100,56,7.016153510513807e-07
683,004,1200,56,7.329088927339487e-07
684,004,100,57,2.1005654543035217e-07
685,004,200,57,-5.414516385688228e-07
686,004,300,57,-1.1414682670794756e-07
687,004,400,57,5.021934433522423e-07
688,004,500,57,4.4327023792966735e-07
689,004,600,57,2.0641048909533007e-07
690,004,700,57,1.5848036819282468e-07
691,004,800,57,3.399419240036641e-07
692,004,900,57,5.497490929066849e-07
693,004,1000,57,7.271488521762869e-07
694,004,1100,57,7.581134492868354e-07
695,004,1200,57,6.49547159848909e-07
696,004,100,58,-1.502008127396232e-06
697,004,200,58,-2.517995391509513e-07
698,004,300,58,4.660351932408464e-07
699,004,400,58,3.8557147209161447e-07
700,004,500,58,2.0676368085107662e-07
701,004,600,58,6.50068050589503e-07
702,004,700,58,5.698708528452493e-07
703,004,800,58,4.2807571619553436e-07
704,004,900,58,2.9010037698711835e-07
705,004,1000,58,3.2621512381379194e-07
706,004,1100,58,4.506067162737896e-07
707,004,1200,58,4.241683947659169e-07
708,004,100,59,1.3188135821584889e-06
709,004,200,59,8.34176280106426e-07
710,004,300,59,7.028645165222881e-07
711,004,400,59,8.838758134296474e-07
712,004,500,59,2.5670686369196274e-07
713,004,600,59,4.490464876147843e-07
714,004,700,59,3.962161052229143e-07
715,004,800,59,6.313287144301947e-07
716,004,900,59,6.452684640628715e-07
717,004,1000,59,5.904990633050322e-07
718,004,1100,59,7.931984786420152e-07
719,004,1200,59,6.83958094700627e-07
720,004,100,60,2.8890754590148485e-06
721,004,200,60,1.4830390759516381e-06
722,004,300,60,1.4551018291737915e-06
723,004,400,60,1.2438874634610068e-06
724,004,500,60,1.7948899331199195e-06
725,004,600,60,1.7362203354506132e-06
726,004,700,60,1.7099730430455628e-06
727,004,800,60,1.363841699117689e-06
728,004,900,60,1.4043021146717694e-06
729,004,1000,60,1.3175438539505955e-06
730,004,1100,60,1.163574308951032e-06
731,004,1200,60,1.2677008171304933e-06
732,004,100,61,8.248467490899768e-07
733,004,200,61,9.680403973518407e-07
734,004,300,61,1.677590667486627e-06
735,004,400,61,1.4214187406621719e-06
736,004,500,61,1.1127650198246264e-06
737,004,600,61,1.0901257995834262e-06
738,004,700,61,1.0245547135265577e-06
739,004,800,61,1.0750332686994953e-06
740,004,900,61,1.0414425704688109e-06
741,004,1000,61,1.0621788670560773e-06
742,004,1100,61,1.1596087613220148e-06
743,004,1200,61,9.91807436731473e-07
744,004,100,62,3.0534617285690877e-06
745,004,200,62,2.3047098230069943e-06
746,004,300,62,1.5644649091021262e-06
747,004,400,62,1.3069135188947961e-06
748,004,500,62,1.19928905671677e-06
749,004,600,62,1.2271677122862781e-06
750,004,700,62,1.154971971391243e-06
751,004,800,62,1.2128829038030313e-06
752,004,900,62,1.1198848910755333e-06
753,004,1000,62,1.0119123199763428e-06
754,004,1100,62,8.799856200282786e-07
755,004,1200,62,5.129291054964371e-07
756,004,100,63,-1.4750909614445054e-07
757,004,200,63,1.6996685295941859e-06
758,004,300,63,1.4844226993168265e-06
759,004,400,63,1.3243356553031135e-06
760,004,500,63,8.6861119937941e-07
761,004,600,63,6.522103319370386e-07
762,004,700,63,7.470505947717953e-07
763,004,800,63,6.816892378251243e-07
764,004,900,63,7.002066725469812e-07
765,004,1000,63,5.387118125290826e-07
766,004,1100,63,3.720355886527698e-07
767,004,1200,63,2.5639727737282194e-07
768,004,100,64,2.5962517454402985e-06
769,004,200,64,1.9125421855833634e-06
770,004,300,64,1.3889316179049922e-06
771,004,400,64,1.0631256731645994e-06
772,004,500,64,8.878263452525146e-07
773,004,600,64,8.492213015143478e-07
774,004,700,64,6.977543948724243e-07
775,004,800,64,8.516003749459583e-07
776,004,900,64,6.462648514115137e-07
777,004,1000,64,5.301372628048606e-07
778,004,1100,64,6.128924833013361e-07
779,004,1200,64,4.632055113486594e-07
780,004,100,65,3.9332781156683497e-07
781,004,200,65,8.854200520403606e-07
782,004,300,65,5.085471746749714e-07
783,004,400,65,2.826538999849037e-07
784,004,500,65,2.742976969043361e-07
785,004,600,65,9.72325613544908e-08
786,004,700,65,2.4846304656329997e-07
787,004,800,65,4.289118919539041e-07
788,004,900,65,6.89198890593427e-07
789,004,1000,65,9.348137825061394e-07
790,004,1100,65,1.20037012830223e-06
791,004,1200,65,1.1398522171508808e-06
792,004,100,66,2.0049642384685277e-06
793,004,200,66,2.3477143574880323e-06
794,004,300,66,1.654203011981263e-06
795,004,400,66,1.3643357053998462e-06
796,004,500,66,7.801845744919357e-07
797,004,600,66,9.09581175997655e-07
798,004,700,66,6.237183210868277e-07
799,004,800,66,7.994161050629351e-07
800,004,900,66,8.685010451917576e-07
801,004,1000,66,6.766126509587717e-07
802,004,1100,66,7.398312080404412e-07
803,004,1200,66,6.928838976821873e-07
804,004,100,67,5.273368815008162e-07
805,004,200,67,4.4691827542763504e-07
806,004,300,67,5.20521983019048e-07
807,004,400,67,1.7075901399683037e-07
808,004,500,67,4.168099134933582e-07
809,004,600,67,5.362689464315092e-07
810,004,700,67,6.952902054377257e-07
811,004,800,67,6.329785655962847e-07
812,004,900,67,6.40803620002083e-07
813,004,1000,67,5.50261371323839e-07
814,004,1100,67,7.099214058094845e-07
815,004,1200,67,7.717376786669162e-07
816,004,100,68,1.070125630245965e-06
817,004,200,68,1.7089166063534818e-06
818,004,300,68,1.1247595881968765e-06
819,004,400,68,9.611466335660415e-07
820,004,500,68,7.233580633113572e-07
821,004,600,68,8.174753991966373e-07
822,004,700,68,9.18242948607692e-07
823,004,800,68,7.547398521656033e-07
824,004,900,68,9.120450657915103e-07
825,004,1000,68,1.0446179455340982e-06
826,004,1100,68,9.450716604916408e-07
827,004,1200,68,1.0646495396987304e-06
828,004,100,69,5.096361639732609e-07
829,004,200,69,2.1579669965382785e-06
830,004,300,69,1.5778255505663314e-06
831,004,400,69,1.2684093042550362e-06
832,004,500,69,1.8978821582387595e-06
833,004,600,69,1.3619989190166586e-06
834,004,700,69,1.5871154998078933e-06
835,004,800,69,1.2078872521997922e-06
836,004,900,69,1.2071484174722448e-06
837,004,1000,69,1.0772366132456169e-06
838,004,1100,69,9.041028812529631e-07
839,004,1200,69,8.880669630901142e-07
840,004,100,70,1.548883417179957e-06
841,004,200,70,3.2967735048269855e-07
842,004,300,70,4.156426393681354e-07
843,004,400,70,-8.016200966908119e-08
844,004,500,70,5.379257862351183e-07
845,004,600,70,6.089249541076493e-07
846,004,700,70,6.464574081143333e-07
847,004,800,70,2.3930576391046076e-07
848,004,900,70,2.5327218896408304e-07
849,004,1000,70,7.700213299014288e-08
850,004,1100,70,9.339329450140918e-08
851,004,1200,70,1.1816131603694165e-07
852,004,100,71,5.831799948016196e-07
853,004,200,71,1.4243805505147174e-06
854,004,300,71,1.8135434676289003e-06
855,004,400,71,2.334927330177646e-06
856,004,500,71,2.5264952087152302e-06
857,004,600,71,2.1028556429588845e-06
858,004,700,71,2.0502014724439674e-06
859,004,800,71,1.9161080106964667e-06
860,004,900,71,1.9214338743983047e-06
861,004,1000,71,1.7206757834582872e-06
862,004,1100,71,1.4612628065823437e-06
863,004,1200,71,1.55856311369347e-06
864,004,100,72,4.4330774012101186e-07
865,004,200,72,-2.3048623830869883e-07
866,004,300,72,4.7458448807087345e-07
867,004,400,72,4.7476764542833433e-07
868,004,500,72,9.272648534727498e-08
869,004,600,72,1.2995537888170798e-07
870,004,700,72,1.131345029877107e-07
871,004,800,72,1.7944609706168786e-07
872,004,900,72,2.984521982290945e-07
873,004,1000,72,5.042050604890459e-07
874,004,1100,72,5.928492490663091e-07
875,004,1200,72,6.667216850014849e-07
876,004,100,73,3.8787648028892076e-07
877,004,200,73,-7.598355339531545e-07
878,004,300,73,-4.431383645924612e-07
879,004,400,73,-3.064614160146547e-07
880,004,500,73,-9.147711137535495e-07
881,004,600,73,-5.172721225317129e-07
882,004,700,73,-2.3739825667451997e-07
883,004,800,73,-9.412941871024344e-08
884,004,900,73,-4.9985598636279417e-08
885,004,1000,73,-6.092640401307416e-08
886,004,1100,73,1.1503912038224572e-07
887,004,1200,73,2.1440647169765322e-07
888,004,100,74,9.333945153384931e-07
889,004,200,74,1.8586323984689893e-06
890,004,300,74,1.1848159985365095e-06
891,004,400,74,9.849700340893315e-07
892,004,500,74,5.27137440953282e-07
893,004,600,74,8.162409181968942e-07
894,004,700,74,4.6361085679201703e-07
895,004,800,74,6.05409272613323e-07
896,004,900,74,8.578484786893506e-07
897,004,1000,74,8.382008857298756e-07
898,004,1100,74,6.683413128634191e-07
899,004,1200,74,8.620777375183944e-07
900,004,100,75,3.567576907683627e-07
901,004,200,75,9.690942121078702e-07
902,004,300,75,5.772333085484543e-07
903,004,400,75,1.1245977286554104e-06
904,004,500,75,1.0777606309906815e-06
905,004,600,75,1.0976908032168757e-06
906,004,700,75,8.390906349000032e-07
907,004,800,75,8.977649671661492e-07
908,004,900,75,9.176204218060743e-07
909,004,1000,75,1.0292870084114233e-06
910,004,1100,75,1.093318315960818e-06
911,004,1200,75,9.664818578783468e-07
912,004,100,76,2.270997631293451e-06
913,004,200,76,1.380075981155125e-06
914,004,300,76,9.005259066580205e-07
915,004,400,76,9.13862797475806e-07
916,004,500,76,6.565263124072327e-07
917,004,600,76,8.609698193709497e-07
918,004,700,76,8.917238200491694e-07
919,004,800,76,7.149688885898674e-07
920,004,900,76,3.5604258370473454e-07
921,004,1000,76,5.788853286535913e-07
922,004,1100,76,5.342045697359454e-07
923,004,1200,76,6.846227459172237e-07
924,004,100,77,6.153821023878089e-07
925,004,200,77,7.992350689268447e-07
926,004,300,77,1.0910493644952273e-06
927,004,400,77,1.2853998168344617e-06
928,004,500,77,6.101323828932611e-07
929,004,600,77,2.0293869926601306e-07
930,004,700,77,2.838108493354985e-07
931,004,800,77,4.62898539908109e-07
932,004,900,77,7.115370544906447e-07
933,004,1000,77,8.659938967007699e-07
934,004,1100,77,8.014306218543617e-07
935,004,1200,77,7.581488806774349e-07
936,004,100,78,-2.668695360418695e-08
937,004,200,78,2.2936522625304079e-07
938,004,300,78,4.300002748453192e-07
939,004,400,78,1.0565946255976175e-07
940,004,500,78,3.0783534190881e-08
941,004,600,78,1.6701914596002915e-07
942,004,700,78,3.116710028228314e-07
943,004,800,78,1.4975435958958156e-07
944,004,900,78,-1.0507859287696372e-09
945,004,1000,78,2.0871298978899802e-07
946,004,1100,78,1.2662177147489609e-07
947,004,1200,78,1.2353591355774486e-07
948,004,100,79,3.1246479117001934e-06
949,004,200,79,8.882137471464428e-07
950,004,300,79,7.291392407638373e-07
951,004,400,79,6.606920114403391e-07
952,004,500,79,4.905503210776289e-07
953,004,600,79,8.331167474689933e-07
954,004,700,79,1.305144598130111e-06
955,004,800,79,8.766566663929634e-07
956,004,900,79,8.979160876461566e-07
957,004,1000,79,9.836318490793789e-07
958,004,1100,79,1.0334627379309807e-06
959,004,1200,79,9.927272331246536e-07
960,004,100,80,-4.973602258560618e-07
961,004,200,80,-2.41621328098098e-07
962,004,300,80,-5.800020888489356e-08
963,004,400,80,1.2351935345143946e-07
964,004,500,80,2.863250576871664e-07
965,004,600,80,9.354441149846164e-07
966,004,700,80,8.636524110446784e-07
967,004,800,80,9.264225894730475e-07
968,004,900,80,6.82173548957927e-07
969,004,1000,80,6.640253315403732e-07
970,004,1100,80,7.210071114827678e-07
971,004,1200,80,7.539107111709622e-07
972,004,100,81,2.4928904339775444e-06
973,004,200,81,4.5145493589237964e-07
974,004,300,81,1.2713454411677479e-06
975,004,400,81,1.4928981182743934e-06
976,004,500,81,1.4052064605922963e-06
977,004,600,81,1.3494242354804643e-06
978,004,700,81,1.4361234898824303e-06
979,004,800,81,1.2966582222180736e-06
980,004,900,81,1.173003465551255e-06
981,004,1000,81,1.0746381859310342e-06
982,004,1100,81,9.446781240133526e-07
983,004,1200,81,1.194176952307023e-06
984,004,100,82,2.374590912452282e-06
985,004,200,82,1.30684516402371e-06
986,004,300,82,1.4581124072847562e-06
987,004,400,82,1.3334724296980653e-06
988,004,500,82,8.08128455701516e-07
989,004,600,82,8.204411571948408e-07
990,004,700,82,9.814456418148962e-07
991,004,800,82,8.219782901284562e-07
992,004,900,82,1.0395627942521243e-06
993,004,1000,82,1.2657396421030719e-06
994,004,1100,82,1.1875591149774506e-06
995,004,1200,82,1.20886562939071e-06
996,004,100,83,-3.0312697277974705e-07
997,004,200,83,5.789857010024345e-07
998,004,300,83,1.0352692223206765e-06
999,004,400,83,1.0121282989780005e-06
1000,004,500,83,1.0541798929520569e-06
1001,004,600,83,6.996715206749446e-07
1002,004,700,83,6.957144344079675e-07
1003,004,800,83,6.577225557763928e-07
1004,004,900,83,7.245648195450404e-07
1005,004,1000,83,6.237315199950944e-07
1006,004,1100,83,7.269298269535025e-07
1007,004,1200,83,6.495461708288548e-07
1008,004,100,84,-3.0973118263380146e-07
1009,004,200,84,-2.393528874487509e-07
1010,004,300,84,1.469583396124926e-06
1011,004,400,84,8.384372039225254e-07
1012,004,500,84,3.3725907237319267e-07
1013,004,600,84,2.4325055190637004e-07
1014,004,700,84,5.449384485897284e-07
1015,004,800,84,6.343665723218972e-07
1016,004,900,84,5.239836577979012e-07
1017,004,1000,84,4.590788310966097e-07
1018,004,1100,84,5.880931178263307e-07
1019,004,1200,84,5.612721458682033e-07
1020,004,100,85,2.4768360568210844e-07
1021,004,200,85,3.207103770992118e-07
1022,004,300,85,6.972528451368306e-07
