SOA,Participant,Condition,StimulusType,MeanAmplitude,Electrode
100,100_17,random,B,6.331742883070035e-07,mastoids_pooled
100,100_18,random,B,-7.943321929815284e-07,mastoids_pooled
100,100_19,random,B,-4.2717466072872415e-07,mastoids_pooled
100,100_0,random,A,7.437521708197892e-07,FZ
100,100_1,random,A,2.2201812143407552e-07,FZ
100,100_2,random,A,6.648308777812417e-07,FZ
100,100_3,random,A,-1.0068451388178801e-08,FZ
100,100_4,random,A,8.13958585013097e-07,FZ
100,100_5,random,A,3.240933656911693e-07,FZ
100,100_6,random,A,5.593576043860792e-07,FZ
100,100_7,random,A,1.2057047911184782e-06,FZ
100,100_8,random,A,-3.540605567309285e-07,FZ
100,100_9,random,A,3.7283003891275256e-07,FZ
100,100_10,random,A,1.1483430739644973e-06,FZ
100,100_11,random,A,7.059653682972566e-07,FZ
100,100_12,random,A,1.1380367714863837e-07,FZ
100,100_13,random,A,-1.462442436850342e-07,FZ
100,100_14,random,A,2.531045672071741e-07,FZ
100,100_15,random,A,3.336565312572759e-07,FZ
100,100_16,random,A,7.685406353630242e-07,FZ
100,100_17,random,A,1.7636921199937207e-07,FZ
100,100_18,random,A,1.2843541625784382e-07,FZ
100,100_19,random,A,1.131193068886205e-06,FZ
100,100_0,random,A,7.863833320698177e-07,CZ
100,100_1,random,A,2.5023537517654406e-07,CZ
100,100_2,random,A,4.81237454721395e-07,CZ
100,100_3,random,A,-2.1402628888722575e-07,CZ
100,100_4,random,A,8.505119058099808e-07,CZ
100,100_5,random,A,1.1142613406178725e-07,CZ
100,100_6,random,A,1.0393828517862858e-06,CZ
100,100_7,random,A,1.108717179931773e-06,CZ
100,100_8,random,A,-4.983369608524412e-07,CZ
100,100_9,random,A,5.944166115767757e-07,CZ
100,100_10,random,A,1.0500959774617514e-06,CZ
100,100_11,random,A,2.1490372617449793e-07,CZ
100,100_12,random,A,-2.4438608399179886e-08,CZ
100,100_13,random,A,3.027292316915009e-07,CZ
100,100_14,random,A,1.9861908995721933e-07,CZ
100,100_15,random,A,3.2918696810213535e-07,CZ
100,100_16,random,A,5.031861905990809e-07,CZ
100,100_17,random,A,2.660381303343229e-07,CZ
100,100_18,random,A,3.100313879467187e-07,CZ
100,100_19,random,A,9.178591460567986e-07,CZ
100,100_0,random,A,-9.480286036023245e-07,M1
100,100_1,random,A,1.5415536316121248e-07,M1
100,100_2,random,A,-6.542448227264686e-07,M1
100,100_3,random,A,-1.965722422170302e-08,M1
100,100_4,random,A,-1.3194141189387666e-07,M1
100,100_5,random,A,-3.328362705712351e-07,M1
100,100_6,random,A,4.849906601123166e-07,M1
100,100_7,random,A,-6.505871738227143e-08,M1
100,100_8,random,A,-6.261184410050191e-07,M1
100,100_9,random,A,-2.2602198363586012e-07,M1
100,100_10,random,A,-1.3151159328117501e-06,M1
100,100_11,random,A,-2.540855521147023e-06,M1
100,100_12,random,A,5.607031380350236e-07,M1
100,100_13,random,A,2.962786743410106e-07,M1
100,100_14,random,A,-1.5870826866049015e-07,M1
100,100_15,random,A,-2.6881593267802373e-07,M1
100,100_16,random,A,-7.015191886239336e-07,M1
100,100_17,random,A,-1.6797541455559894e-07,M1
100,100_18,random,A,4.74282183482444e-08,M1
100,100_19,random,A,-1.765718716342235e-06,M1
100,100_0,random,A,-6.938924764199327e-07,M2
100,100_1,random,A,-1.6991689557599444e-07,M2
100,100_2,random,A,-1.1157465633004904e-06,M2
100,100_3,random,A,-1.7083801566286637e-07,M2
100,100_4,random,A,8.60153134851771e-08,M2
100,100_5,random,A,-8.615748001261636e-08,M2
100,100_6,random,A,4.822570446094687e-07,M2
100,100_7,random,A,-2.160910440807129e-08,M2
100,100_8,random,A,-6.912140176495996e-07,M2
100,100_9,random,A,-2.9867979920439327e-07,M2
100,100_10,random,A,-1.5974375583027722e-06,M2
100,100_11,random,A,-1.5528243693552212e-06,M2
100,100_12,random,A,-2.9946663062219157e-07,M2
100,100_13,random,A,-5.091334344342613e-07,M2
100,100_14,random,A,-6.725866352752519e-08,M2
100,100_15,random,A,-5.740247718222236e-07,M2
100,100_16,random,A,-9.954287224900327e-07,M2
100,100_17,random,A,1.250186019206012e-06,M2
100,100_18,random,A,2.2209633037562072e-07,M2
100,100_19,random,A,-1.0905233011726523e-06,M2
100,100_0,random,A,7.035520299041309e-07,fronto_pooled
100,100_1,random,A,2.0441900007117652e-07,fronto_pooled
100,100_2,random,A,5.568133119595586e-07,fronto_pooled
100,100_3,random,A,-5.795027946930986e-08,fronto_pooled
100,100_4,random,A,7.317243580473586e-07,fronto_pooled
100,100_5,random,A,1.1375526128531988e-07,fronto_pooled
100,100_6,random,A,4.7104552696802805e-07,fronto_pooled
100,100_7,random,A,1.1149503535534678e-06,fronto_pooled
100,100_8,random,A,-3.6961828713799604e-07,fronto_pooled
100,100_9,random,A,3.439684709150015e-07,fronto_pooled
100,100_10,random,A,1.0494719449525292e-06,fronto_pooled
100,100_11,random,A,4.1787737612253294e-07,fronto_pooled
100,100_12,random,A,-3.176032376472904e-08,fronto_pooled
100,100_13,random,A,-2.250239820631439e-07,fronto_pooled
100,100_14,random,A,1.9410115783280447e-07,fronto_pooled
100,100_15,random,A,4.3087686610832066e-07,fronto_pooled
100,100_16,random,A,6.913274139606073e-07,fronto_pooled
100,100_17,random,A,-4.427111354488033e-08,fronto_pooled
100,100_18,random,A,8.140443218707105e-08,fronto_pooled
100,100_19,random,A,9.524019831133046e-07,fronto_pooled
100,100_0,random,A,-8.209605400111286e-07,mastoids_pooled
100,100_1,random,A,-7.880766207390977e-09,mastoids_pooled
100,100_2,random,A,-8.849956930134795e-07,mastoids_pooled
100,100_3,random,A,-9.52476199422847e-08,mastoids_pooled
100,100_4,random,A,-2.2963049204349773e-08,mastoids_pooled
100,100_5,random,A,-2.0949687529192573e-07,mastoids_pooled
100,100_6,random,A,4.836238523608927e-07,mastoids_pooled
100,100_7,random,A,-4.333391089517136e-08,mastoids_pooled
100,100_8,random,A,-6.586662293273093e-07,mastoids_pooled
100,100_9,random,A,-2.6235089142012667e-07,mastoids_pooled
100,100_10,random,A,-1.4562767455572612e-06,mastoids_pooled
100,100_11,random,A,-2.046839945251122e-06,mastoids_pooled
100,100_12,random,A,1.30618253706416e-07,mastoids_pooled
100,100_13,random,A,-1.0642738004662533e-07,mastoids_pooled
100,100_14,random,A,-1.1298346609400767e-07,mastoids_pooled
100,100_15,random,A,-4.214203522501236e-07,mastoids_pooled
100,100_16,random,A,-8.484739555569831e-07,mastoids_pooled
100,100_17,random,A,5.411053023252066e-07,mastoids_pooled
100,100_18,random,A,1.3476227436193256e-07,mastoids_pooled
100,100_19,random,A,-1.4281210087574437e-06,mastoids_pooled
100,100_0,predictable,B,1.4780418450754951e-06,FZ
100,100_1,predictable,B,5.355652552907486e-07,FZ
100,100_2,predictable,B,1.5431570591317722e-06,FZ
100,100_3,predictable,B,-1.309617615063985e-07,FZ
100,100_4,predictable,B,-2.5406046844977936e-07,FZ
100,100_5,predictable,B,4.9164490647513046e-08,FZ
100,100_6,predictable,B,6.056006682797488e-09,FZ
100,100_7,predictable,B,7.048582119750791e-07,FZ
100,100_8,predictable,B,8.171162880898919e-07,FZ
100,100_9,predictable,B,5.694352966933991e-08,FZ
100,100_10,predictable,B,2.0111133800071457e-07,FZ
100,100_11,predictable,B,5.968090135866077e-07,FZ
100,100_12,predictable,B,-1.9859128926214e-07,FZ
100,100_13,predictable,B,-2.3560501233532704e-07,FZ
100,100_14,predictable,B,5.836351715515775e-07,FZ
100,100_15,predictable,B,3.4280551645338166e-07,FZ
100,100_16,predictable,B,1.3138964459358248e-06,FZ
100,100_17,predictable,B,-1.6256471525366577e-07,FZ
100,100_18,predictable,B,8.625101804682345e-07,FZ
100,100_19,predictable,B,2.50570650678128e-06,FZ
100,100_0,predictable,B,7.4528898949211e-07,CZ
100,100_1,predictable,B,4.4801032458963166e-07,CZ
100,100_2,predictable,B,1.2479850920499303e-06,CZ
100,100_3,predictable,B,2.2405044930451368e-08,CZ
100,100_4,predictable,B,6.040115252403666e-08,CZ
100,100_5,predictable,B,3.043221019183306e-08,CZ
100,100_6,predictable,B,-1.4492365650653484e-07,CZ
100,100_7,predictable,B,1.1088663814007304e-06,CZ
100,100_8,predictable,B,4.239842905917612e-07,CZ
100,100_9,predictable,B,-1.1259341157199288e-08,CZ
100,100_10,predictable,B,9.59687861978864e-08,CZ
100,100_11,predictable,B,5.278900243865791e-07,CZ
100,100_12,predictable,B,-1.300633829259823e-07,CZ
100,100_13,predictable,B,-1.031690709396571e-07,CZ
100,100_14,predictable,B,4.2621534475983934e-07,CZ
100,100_15,predictable,B,4.0936524783319326e-07,CZ
100,100_16,predictable,B,1.2478330063458997e-06,CZ
100,100_17,predictable,B,-3.68310708083186e-07,CZ
100,100_18,predictable,B,7.636225382157136e-07,CZ
100,100_19,predictable,B,2.1936713983450317e-06,CZ
100,100_0,predictable,B,-1.327582021986018e-06,M1
100,100_1,predictable,B,-5.462940316647291e-07,M1
100,100_2,predictable,B,-1.866481334218406e-06,M1
100,100_3,predictable,B,3.9310709837536706e-07,M1
100,100_4,predictable,B,1.425762950191256e-07,M1
100,100_5,predictable,B,-2.855634367548987e-07,M1
100,100_6,predictable,B,-5.099842945099908e-07,M1
100,100_7,predictable,B,-1.9403554928132395e-07,M1
100,100_8,predictable,B,-5.941204835835379e-07,M1
100,100_9,predictable,B,-5.86644523536961e-07,M1
100,100_10,predictable,B,3.016079673656691e-07,M1
