SOA,Condition,Time,Voltage,Electrode
100,random,-0.021484375,"[-0.13232005375840572, -0.08445448251848128, -0.036885715459789074, 0.009872334771898713, 0.05520141215242802, 0.09829477907175031, 0.13810741226194523, 0.1733556160843363, 0.20255400499102902, 0.22408161535203414, 0.23632306236365253, 0.2378150167459126, 0.22738218952156325, 0.20428198688193794, 0.1683456424927954, 0.12005002965054244, 0.060530447143492046, -0.008464555367737624, -0.08468428915262009, -0.16549970562884656, -0.24808622001160074, -0.32965970362397456, -0.4076815410591905, -0.48003547603592267, -0.5451294128988593, -0.6019319449990234, -0.6499731014741883, -0.6892893214427432, -0.7202963272057161, -0.7436507006630677, -0.7601070197149618, -0.7703630619637635, -0.7749643062493484, -0.7742556421774793, -0.7683508677303054, -0.7571674688122698, -0.7405190366682747, -0.7182344379685903, -0.6902627272431517, -0.6568075900048599, -0.6184191803981778, -0.576024498144534, -0.5309294710542646, -0.484749133988771, -0.43933043407662353, -0.3965950750028924, -0.3583545186813808, -0.32610659732590364, -0.30085281963465604, -0.2829867600695479, -0.2722375755936923, -0.2676736845508288, -0.2677878812029632, -0.270643310340546, -0.2740673664014536, -0.27587751674218464, -0.2741211078571837, -0.26730244346850907, -0.2545418715804715, -0.2356710558260033, -0.21127240232843292, -0.1826622463951822, -0.1517707285181302, -0.12095239299014798, -0.09278696886383389, -0.19725706366102716, -0.17746010172459134, -0.1651962140414298, -0.1621952356423151, -0.1695533908829816, -0.18761706179759585, -0.2159366016663, -0.2533267742910183, -0.2980008870001605, -0.347763325381223, -0.4002406588377028, -0.4530638603839066, -0.5040569048375688, -0.5514220992708373, -0.5938509442415808, -0.6305720232191447, -0.6613646162278998, -0.6865088167273826, -0.7066673724409613, -0.7227414752009053, -0.7357158960275001, -0.7465167318088107, -0.7558833072351945, -0.7642441637756293, -0.7716633792398399, -0.7778533191782345, -0.782244799779619, -0.784073557191789, -0.782476881200367, -0.7766433189004831, -0.7659885291388945, -0.7502670628767306, -0.7296228075048817, -0.7046182682213243, -0.6761950759326396, -0.6455711620390048, -0.6141086821287444, -0.583154361422089, -0.5538703049978723, -0.5270978192584153, -0.5032720436837224, -0.48236266145806894, -0.46387796659441705, -0.44697602810117587, -0.43059953185320404, -0.41365437297713475, -0.39524222756881505, -0.37482947199407596, -0.3523833553842338, -0.32847936761726265, -0.3043212217335167, -0.2816514708570139, -0.2973963589170126, -0.2820806130898745, -0.2731323135662933, -0.27235141288883824, -0.28111011545206566, -0.30012658669420494, -0.32931364870592006, -0.3677057975437492, -0.4135312259734292, -0.4643722874675405, -0.5173883778297751, -0.5696155186640794, -0.6182592988679404, -0.660999288726316, -0.6962256300369064, -0.7231791318895732, -0.7419927012475293, -0.7536324715201603, -0.7597417317706248, -0.7623631361752814, -0.7636719026038465, -0.7657040995923126, -0.7700799265819568, -0.7777729223334973, -0.7890077235117587, -0.8033029462950482, -0.8195957730272596, -0.8363979647540988, -0.852009426410838, -0.8647818800611161, -0.8733706029939726, -0.876903521884742, -0.8750673323731918, -0.8681068990767927, -0.8567040389095836, -0.841778738447374, -0.8242954560699901, -0.8050469919251847, -0.7844726123806821, -0.762578511448453, -0.7389221172715565, -0.7126717445515853, -0.6827980793211452, -0.6483143931035329, -0.6085474101524824, -0.5633718270559028, -0.5133887057695574, -0.4600026662249234, -0.40539835381991907, -0.35241389788609473, -0.30427774442287614, -0.26427427322062164, -0.17102189855400238, -0.14401654695461724, -0.13085795274037082, -0.13272975500910889, -0.14965650301235203, -0.18044079137524707, -0.22273404027828295, -0.27327235860852284, -0.3282437956997342, -0.38371968895667413, -0.43607719146798724, -0.4823646829521522, -0.5205729308954689, -0.5497873463156111, -0.5702058114565034, -0.5829853680694441, -0.5900047559848077, -0.5935534218792783, -0.5959593147863984, -0.5992470458959788, -0.6048957553517199, -0.6136619810526157, -0.6255178767844428, -0.6397238047739507, -0.6550088603063389, -0.6697973887526133, -0.6824808512106986, -0.6916904947473766, -0.6964785048246824, -0.6963999991782543, -0.6915543249164103, -0.6825058585846477, -0.6701020713317797, -0.6552653911029438, -0.6387557538900523, -0.6209414569191551, -0.601673003330916, -0.5802527255127642, -0.55550387627612, -0.5259446292704696, -0.49003707740524766, -0.4464894847622247, -0.3945382641035167, -0.3341840718817935, -0.26633349001770057, -0.19283664052238694, -0.11642716586379723, -0.040516907873211515, 0.031125382449204098, 0.09472487891848405, 0.14686243137163052, 0.18480910279894397, 0.20680517405224913, 0.21223074713194734, 0.2016626215350925, 0.17676529076027245, 0.14010198938763102, 0.09488592809248074, 0.04465522351893017, -0.007099964349777126, -0.05725497658204407, -0.10330556088344879, -0.1435040590802572, -0.17690688949301145, -0.20336983173052667, -0.22343812524638906, -0.2381757147063013, -0.24896413179931182, -0.2573181527409929, -0.26468795937262257, -0.27230927415189404, -0.28110162890726553, -0.29162924661818573, -0.3041006976900462, -0.3184002874689895, -0.33409939845796544, -0.35051473830094443, -0.36683155002492646]",fronto_pooled
100,random,-0.01953125,"[-0.14035765243392007, -0.0926248667987295, -0.047509325051819935, -0.005337101072200307, 0.0337143339024237, 0.06949220736629515, 0.1017563871386074, 0.13008685613158383, 0.1538275880008655, 0.17206450042550625, 0.18368828360593173, 0.18747536572050194, 0.18221189632683377, 0.16684909880382295, 0.14067844276155486, 0.10345672247780162, 0.05549901991308558, -0.002285393563283825, -0.06842440480880896, -0.14094443514522936, -0.2175125109360465, -0.2956285829469607, -0.3728271188663257, -0.44687548843569397, -0.515898624975364, -0.5784495385796619, -0.6335604698648468, -0.6807234701255993, -0.7197858039376117, -0.7508476944195763, -0.7741310639630683, -0.7898588030741394, -0.7981652480282263, -0.7990548390957033, -0.7924017175753306, -0.7780100846233042, -0.7557144842351705, -0.7254892526731281, -0.6875655891747103, -0.6425598613191142, -0.5915415300705718, -0.5360147113719904, -0.4778758267320882, -0.41932191692239945, -0.3626968871017767, -0.31028771161345503, -0.26412106972628635, -0.2257274189787496, -0.19597204179433445, -0.17496471169664582, -0.16203119845847883, -0.15577078973372235, -0.15420313399516775, -0.15497447787282687, -0.15559931529907084, -0.15371483019777088, -0.14733848168191344, -0.13508432768621909, -0.1163062710141105, -0.0911595599006887, -0.06058476884618361, -0.02625268233913406, 0.009590551464100346, 0.04433363507416743, 0.07523316566948603, -0.022469809302094735, -0.0025976529371973573, 0.007579908523069927, 0.006669026042516164, -0.006018772158444834, -0.03040792281305823, -0.06566728971701961, -0.11030038976900246, -0.1622844566728787, -0.21925751310103436, -0.2787431493178616, -0.33829129257867413, -0.3956386235515197, -0.4488753347686726, -0.4965488976438337, -0.5377229448821907, -0.572019168387783, -0.5996070633784713, -0.6211183038118406, -0.6375415465775802, -0.6500891082783511, -0.6600333909617672, -0.6685653280769087, -0.6766289695647741, -0.6847930112741099, -0.6932004382065317, -0.7015751457117859, -0.7092448960577258, -0.7152205281357736, -0.7183596339999098, -0.7175713597540322, -0.7120028211460295, -0.7011757247710192, -0.6851157927201258, -0.6643905017256202, -0.6400570814690809, -0.613552690964525, -0.5865375321434387, -0.5606767420118786, -0.5374056877505141, -0.5177460440819461, -0.5021473301169976, -0.49040935952149317, -0.4817143829161097, -0.4747392588599908, -0.46786132621434723, -0.4594481540109997, -0.44812823141171526, -0.43304742138872154, -0.41410558608845355, -0.3920906699761417, -0.36866207828722963, -0.45882691559473454, -0.43810741452432467, -0.4215337945367991, -0.41195797848558874, -0.41193361326463684, -0.42333962397833613, -0.44707915449748725, -0.4828766677178465, -0.5292637162312988, -0.5837173922884632, -0.6429056039536363, -0.7030491452120203, -0.7603246772625029, -0.8113117608843368, -0.8533873387506218, -0.8850016081751733, -0.9058252043558923, -0.9167574601676165, -0.9197714852859918, -0.9175832317964706, -0.9132769013930896, -0.909915916480486, -0.9101281875700808, -0.9157341523291507, -0.9275144584819375, -0.9451670820226354, -0.9674126060232879, -0.9921910404386836, -1.0169417487659875, -1.0389805710886435, -1.0558880001454443, -1.065824808321736, -1.0677392946689679, -1.0614481757542649, -1.04757505638986, -1.0273492148993317, -1.0023454849683588, -0.9741867138757244, -0.9442538665638268, -0.9134605839733471, -0.882123649148525, -0.8499478866497157, -0.8161529279959723, -0.7797093900308028, -0.7396456446429056, -0.6953436411549775, -0.6468070353093935, -0.594853188573552, -0.5411775454433609, -0.4882815581197519, -0.4392757732230024, -0.39754820893023185, -0.2575696674722571, -0.22784707480738572, -0.21172524664880846, -0.21083293511026113, -0.2255844868681578, -0.2550684345403731, -0.29705056803219776, -0.348181652665147, -0.4043849374468778, -0.46131833886242657, -0.5148643686725407, -0.561583008140687, -0.5990672085509631, -0.626154607852314, -0.642995073646402, -0.6509136624366363, -0.6521338548282075, -0.6494136819412689, -0.645609709337691, -0.6432427483105131, -0.6441599950335332, -0.6492999547580425, -0.6586037441191906, -0.6710871913284678, -0.6850540923863947, -0.6983984523145637, -0.7089750006628036, -0.7149645480097888, -0.7151530159177354, -0.7090962076405917, -0.6971872483774176, -0.6805611018734224, -0.6608669516294798, -0.6399503131859773, -0.6194869168751894, -0.6006356059629071, -0.5837759024629463, -0.5683830423208749, -0.553029802574656, -0.5355551353503075, -0.5133770617504751, -0.48390594376002116, -0.4449682268869993, -0.3952134470353031, -0.3344152037954018, -0.2636496901686769, -0.18532191035092185, -0.10300593551448853, -0.021117886106480924, 0.05551940751580274, 0.12217927585211905, 0.17473025195613448, 0.21008774160335983, 0.22655182583264377, 0.2239750589438927, 0.20373935987194616, 0.16858141567155377, 0.12229706571886825, 0.06930812249672513, 0.01415721015973759, -0.03897318343604184, -0.08666856494699, -0.12655337142675194, -0.15743001577916976, -0.1793012569084596, -0.19322336566318654, -0.2010508460159599, -0.20511883542795323, -0.20790559140948517, -0.21170334303377558, -0.21835483963172928, -0.22904459422434797, -0.2442157359894281, -0.26359745284310065, -0.28629833455084963, -0.31093246907198957, -0.33581585867636937, -0.35920608283390726]",fronto_pooled
100,random,-0.017578125,"[-0.04976853114069254, 7.591451911534922e-05, 0.04924860617094848, 0.09689624596020958, 0.14222175539480023, 0.18441170315242064, 0.22257847187567847, 0.2557156658866688, 0.2826738154659835, 0.30216603761346056, 0.3128520084771935, 0.31343422648433267, 0.3027671183986059, 0.2800013884751707, 0.24474669224616719, 0.19717620638459715, 0.13808865837461326, 0.06891615189630329, -0.008338443180377906, -0.0911917981127885, -0.17684677509066668, -0.2624173542464803, -0.34514932583107333, -0.4226378845118006, -0.492961189735297, -0.554757352766444, -0.6072662208200795, -0.6502982851486204, -0.6841138933566527, -0.7092886170845247, -0.7265512653731321, -0.7366170116540617, -0.7400650064326442, -0.7372593926469052, -0.7283171773675436, -0.7131436495555477, -0.6915167006127377, -0.6632158189745496, -0.6281521788054077, -0.5865309670838316, -0.5389603749961225, -0.48648464030520705, -0.4305953432259813, -0.3731677198359763, -0.31635785688877155, -0.2624239598958411, -0.21351801748892285, -0.171438777840649, -0.1374235651496747, -0.1120192116843555, -0.09500202935441851, -0.08538025113580265, -0.08149016750280674, -0.08116294285542837, -0.08194615492840286, -0.0813608668437382, -0.07717867482881506, -0.06767462608081587, -0.05181302817902637, -0.02936651650742302, -0.0009582569404642712, 0.03195326350180491, 0.067206221032734, 0.10213804575442964, 0.13382666175232316, -0.025655871382923568, -0.004485582394408964, 0.007270304180906308, 0.007827063441823143, -0.0038358411558192555, -0.027861428986142363, -0.06348296910374525, -0.10910731980118274, -0.16247341410036142, -0.22088778597328945, -0.2814917660742822, -0.34147359180281, -0.3982972042848588, -0.44992065966198436, -0.49492864313549495, -0.5326003678973734, -0.5629389331129886, -0.5866068333498786, -0.6047767078243284, -0.6189534007106091, -0.6307619996093194, -0.6417340912001636, -0.6531228532224985, -0.6657160143141994, -0.6797290362570152, -0.6947962010173114, -0.7100305147389464, -0.7241256395396077, -0.7355108301965174, -0.7425685689566032, -0.74389338351466, -0.7385063790277256, -0.7259864531761195, -0.7065792530625004, -0.681196750917934, -0.6513130330176863, -0.6188062966039354, -0.5857511975904119, -0.554162756283283, -0.5257468480124317, -0.5017075956459394, -0.48259606728606735, -0.46824231709763353, -0.45781104169861925, -0.44993520891267735, -0.4429344658163359, -0.43510941702962214, -0.42500853041360637, -0.41167676556597144, -0.39488211882598995, -0.3752405550727645, -0.3541980854393501, -0.4006757398755668, -0.3823534916236327, -0.36747999452302343, -0.3586268061184227, -0.3581551392350946, -0.36788152542044367, -0.38879309798289796, -0.4208353665546838, -0.4628859350930271, -0.5128563699940968, -0.5678902326167191, -0.624668317072974, -0.679754594301585, -0.7299933237447931, -0.7728621980618301, -0.8067310766080027, -0.831010159707546, -0.8461803103543275, -0.8536824816829381, -0.855647587982844, -0.8546030102252188, -0.8531456952454164, -0.853579990534037, -0.8575836574209462, -0.8659971763691486, -0.878782998570138, -0.8950971086107985, -0.9134280634981453, -0.9318173696648557, -0.948170459302844, -0.960578238640153, -0.9675807597586684, -0.9683410398864113, -0.9627170577064527, -0.9511954431218329, -0.9347210458088286, -0.914489086412118, -0.891691916393711, -0.86726992489794, -0.8417351869738354, -0.8150782059734852, -0.7867578332820813, -0.7558374441885009, -0.7212183401605898, -0.681919831252431, -0.6373580294649628, -0.5876000265914172, -0.5335319829491425, -0.47692590858239287, -0.42038026020208014, -0.3671172894570419, -0.32066674151565167, -0.2129152317564831, -0.17596374224382316, -0.15282714365127964, -0.14558598255831617, -0.1550965966323759, -0.18082608647107534, -0.22082581327964584, -0.2719048323385209, -0.3299827355363049, -0.39054440286179215, -0.44913819872149935, -0.5018523483890647, -0.5457155612953459, -0.5789657185673035, -0.6011838706854179, -0.6132219306564937, -0.6169906406228164, -0.6151444523538885, -0.6106597247201863, -0.6063964451019644, -0.604729106901125, -0.6072529693312845, -0.6146163165965391, -0.6265024623530735, -0.6417555175275427, -0.6586016580101274, -0.674969964364891, -0.6888291980367003, -0.6984705835488825, -0.7027125363379128, -0.7010453906275416, -0.6936342069607805, -0.6811899970315948, -0.6647666449310918, -0.6454867904848173, -0.6242586005456019, -0.6015513296375731, -0.5772672267312375, -0.5507025264250842, -0.5206485504061219, -0.48559912699808194, -0.4440449838716276, -0.39478744007226413, -0.337245483450488, -0.2716769024857513, -0.19931676895623693, -0.12240890310266653, -0.04406924603017609, 0.03198036515605905, 0.10175077040930346, 0.16137852263398147, 0.20752996299222556, 0.23775210351573156, 0.2507408602525629, 0.2464761490905687, 0.22619261095258025, 0.192238696250513, 0.14784284514401946, 0.0967679001817601, 0.04289586872374682, -0.010163302288646045, -0.05939488705308809, -0.10259364058295975, -0.13847636148867082, -0.16671606797302727, -0.1878400102128808, -0.20303852394931704, -0.21392737243886015, -0.22230663994093905, -0.2299115120507622, -0.2382149819624147, -0.2482732668340759, -0.2606553948680812, -0.2754533525717306, -0.29233052174504337, -0.3105807088843449, -0.32924469763884195, -0.3472719715347239]",fronto_pooled
100,random,-0.025390625,"[-1.1230645057480617, -1.1424775280488575, -1.1681691489684454, -1.2007338870745345, -1.2397803523356288, -1.2838719609220561, -1.3306070654195423, -1.3767984356954923, -1.4187719105329675, -1.4527249597051652, -1.4750834829158068, -1.4828983353254444, -1.4741853874511435, -1.4481105750974168, -1.4050487592953687, -1.3465655527511444, -1.2752228883528007, -1.194308219965024, -1.107512289166834, -1.0186063153838631, -0.9311076897056125, -0.8479899243241106, -0.7714777275680262, -0.7029894582899489, -0.6431675647178281, -0.5919826536970875, -0.5489159876859163, -0.5131762145893504, -0.4839051809923945, -0.46038150589566845, -0.4421479028238196, -0.4290775571291761, -0.4213266272756756, -0.419234778092914, -0.4232017854377546, -0.4335159368373808, -0.45019882364272235, -0.4729003045156332, -0.5007775307319663, -0.5324578992826899, -0.5661234394160886, -0.5996793515095079, -0.6309727581310653, -0.6579962693820108, -0.6791295906083407, -0.6933445689583095, -0.7003562614293913, -0.7006711845392033, -0.6955745107006808, -0.6870194187769131, -0.6773818514993479, -0.6692087197279761, -0.6649180420481572, -0.6664845557224908, -0.6751509481262019, -0.6912212910492599, -0.7140307758390917, -0.7419654821205769, -0.7725843865102888, -0.8028849851626775, -0.8296372993044089, -0.8497360987291813, -0.8605620989143857, -0.860314916195648, -0.8482140842147602, -0.8510290439467384, -0.8324274086257688, -0.8053174514799367, -0.7716935549240135, -0.7341053553489019, -0.6953738861170679, -0.6582813689703926, -0.6252596648437246, -0.5980949907780088, -0.5777595468714479, -0.5643498720786512, -0.5570633488716227, -0.5543421115916658, -0.5541629215510824, -0.5543035014585197, -0.5526306672498649, -0.5474470656796626, -0.5377697176900398, -0.5234686521138343, -0.5052946667971624, -0.4848143685176609, -0.46421597996726416, -0.4461010189693583, -0.43315594124848655, -0.4277942865726915, -0.43184765008419407, -0.44629392661477135, -0.47114021981542464, -0.5054104768476009, -0.5472114270321793, -0.5939591683379319, -0.6426829941119648, -0.690321494190016, -0.7340930817889557, -0.7718402564416139, -0.8022766127879777, -0.8251140308779269, -0.8410621099130822, -0.8517582999800766, -0.8595004544531547, -0.8669384394144333, -0.8766991636766088, -0.891029912430952, -0.9114950080046926, -0.938679325424019, -0.9720813722413624, -1.0101591392697176, -1.0504391406485072, -1.089769643414229, -1.1246867639869154, -1.15184534195123, -1.1684042592108315, -1.193010502298364, -1.1977447427202752, -1.1869758047566847, -1.161119850934256, -1.12209353533288, -1.0731134858610325, -1.0183627364934722, -0.9625478015529155, -0.910358401579048, -0.865955641599081, -0.8325249913454515, -0.8119445357390734, -0.8045959988045582, -0.8093981400447703, -0.823997430376977, -0.845056685472301, -0.8687321709555107, -0.8912092376300862, -0.9091652996229274, -0.9201320933627244, -0.922799499536442, -0.917178259576823, -0.904546960589503, -0.8872116442404377, -0.8681271337240837, -0.8504575731649312, -0.8371544689467216, -0.8305336887559633, -0.8319383013599692, -0.8415814626516748, -0.8585318393983242, -0.8808518051850457, -0.9058934544725619, -0.9307257133883696, -0.9525686877509543, -0.9692013115625288, -0.979334246054009, -0.9827847203158766, -0.9805408879515197, -0.9746591146608806, -0.9679824160002679, -0.9637335189438545, -0.9650496799906707, -0.9745295299623535, -0.9938799822695186, -1.02359819800224, -1.0628607052698416, -1.1095720034992598, -1.160583979054053, -1.2120518814384695, -1.2599047206407477, -1.3002952002238999, -1.249775971956524, -1.274173556709002, -1.2853713464267005, -1.2830359004567529, -1.2681436331263285, -1.2428540543396596, -1.21023571679757, -1.173862439785012, -1.1373596965569275, -1.1039774140186867, -1.076253924559012, -1.0557763310714563, -1.0430814917583577, -1.037663489800167, -1.038159979305231, -1.0425971764149724, -1.0486818521115993, -1.0541580467204883, -1.0571008223436706, -1.056134022903166, -1.0506122758435765, -1.0406528746287336, -1.027050113222572, -1.0111392462874846, -0.9945875447670007, -0.979137709222755, -0.9663850349950209, -0.9575797483840631, -0.9535124542381368, -0.954476397296844, -0.9602728384905389, -0.9702443016124109, -0.983440281743242, -0.9987834435065681, -1.0152293135945456, -1.0319243656908839, -1.0483113413783942, -1.064214517043638, -1.0798188348815074, -1.0956466992340097, -1.112478200759881, -1.1312126652729402, -1.1527155991730713, -1.177704035626448, -1.2065767029056926, -1.2392914936931734, -1.2753030448564573, -1.3135557979992998, -1.352528421971755, -1.3903498073730702, -1.4249080173556194, -1.454023382763126, -1.475649471593954, -1.4881065300897949, -1.4902566801922037, -1.4816526507033243, -1.4626263769912387, -1.4343089041801707, -1.3985997291854348, -1.3580017011349812, -1.3153890389361325, -1.2737463357836987, -1.235885460926234, -1.2041713618238248, -1.1803082803574225, -1.1651648715194085, -1.158705250148273, -1.1600489536078842, -1.1675917926723403, -1.1792540547617136, -1.1927502198139093, -1.2058834331973858, -1.2168575413085139, -1.2245082150030842, -1.228427936261767, -1.2289641151852495, -1.2271270650288102, -1.2243971251990617]",mastoids_pooled
100,random,-0.0234375,"[-0.6861491300469426, -0.6873179490440863, -0.6887545328737588, -0.6921913318080898, -0.6987746182574028, -0.7088989804060475, -0.7221286249858849, -0.7372133056904316, -0.7522562956552292, -0.7649731589509657, -0.7728917370997124, -0.7736645205369541, -0.7653708863131214, -0.746713185861836, -0.7171360280722183, -0.6769260664896137, -0.6271277271707731, -0.5694002112477393, -0.5058690156545255, -0.438927159862601, -0.37101829093444405, -0.30444782481708904, -0.2412138726981538, -0.18291978882700738, -0.1307179437581851, -0.08530825521546606, -0.046988309421180915, -0.01574252870284452, 0.008677988461158727, 0.026652096352108894, 0.038614653163904215, 0.045008782478816935, 0.04625488756460081, 0.042732859384386764, 0.0347956856217024, 0.02278256561183413, 0.007034474691636264, -0.012095360801822603, -0.03416029628056098, -0.05860707545934935, -0.08477592103872666, -0.11192200588538982, -0.13924249913088718, -0.16591980340763257, -0.19117176179861411, -0.21429762213642786, -0.23478435053903005, -0.2523614394789319, -0.26703141600137315, -0.2791354699382963, -0.289314966295251, -0.29847469207311406, -0.3077269283835449, -0.3182735795803636, -0.3312369486252465, -0.347504276021482, -0.3675954133086634, -0.39154093798288164, -0.4187857188142628, -0.4481679635404135, -0.4779832725176901, -0.5061228083746984, -0.530231746864729, -0.5479710274869376, -0.5572639160789095, -0.7531123111803595, -0.7502885951637951, -0.7372128703053705, -0.7142109422098031, -0.6824331439503339, -0.6437244302048839, -0.6004614647281414, -0.5553341388520039, -0.5110356429582907, -0.4699848481948266, -0.43409004710781574, -0.4045226662086066, -0.38164897899761746, -0.36508550876335205, -0.35378250053952354, -0.3462134712250987, -0.34065559813001306, -0.3354730117699489, -0.329345412786175, -0.3214602095624741, -0.31163203182416055, -0.30033781039939816, -0.2886344374175565, -0.27796417159109416, -0.26995382147454444, -0.2661383211810531, -0.267678362186885, -0.2751867643979723, -0.2886118401157489, -0.30721102461939154, -0.3296477966152622, -0.3541526574224463, -0.3787411822386843, -0.4015236879206795, -0.42101052706300385, -0.43634805564352075, -0.4474588533032176, -0.4550844188599966, -0.460745141683816, -0.46652971086302836, -0.4748147937050362, -0.4878930242036006, -0.5076149486527016, -0.5350931331804533, -0.5704234254721996, -0.6125605075624208, -0.6593622217110351, -0.7077229884799864, -0.7538573330023723, -0.7936959342202955, -0.8233559686487979, -0.8395756704970834, -0.9966204309819205, -0.9947746303140547, -0.9751735707830278, -0.9385265521189013, -0.8871564288526201, -0.8247481389389577, -0.7560014084306843, -0.6861042187722433, -0.6201692073659614, -0.5627126498097824, -0.5171603731923825, -0.4855128153735677, -0.46817805881005387, -0.46404735556393456, -0.47072082161037093, -0.48486407582259966, -0.5027338549290494, -0.5207098340065387, -0.5357654963233925, -0.5458130601709854, -0.5499661931196442, -0.5486165576940039, -0.5432946636574343, -0.5363746588216146, -0.5306316623432393, -0.5287861670311144, -0.5330478167309138, -0.5447555874837917, -0.5641531142686063, -0.5903060497303158, -0.6212284969109305, -0.6541593670306156, -0.6859692696536968, -0.713672780250363, -0.7348526303019299, -0.7480597833620095, -0.7531051235076802, -0.7510992176662512, -0.7443512387794726, -0.7361141832973318, -0.7301357307198941, -0.7300955260802767, -0.7391011450863516, -0.7592537498268825, -0.7913231552691968, -0.8345652432240058, -0.8867538991097491, -0.9444093763022465, -1.0031878659333415, -1.0584078163233812, -1.1055863302189552, -1.1409629346204042, -0.9189520903341021, -0.9342595796102416, -0.9342586700711311, -0.9197517254477814, -0.892845227129513, -0.8566872985227291, -0.8150835997255965, -0.7720180970949287, -0.731214743154851, -0.6957255195949584, -0.667685702504528, -0.648165534489209, -0.6371760521872717, -0.6337884917329006, -0.6363826848598819, -0.6429099364879676, -0.6511952673093901, -0.6592622828094364, -0.6655243126374445, -0.6688963497758494, -0.6689029751427713, -0.6656636051483035, -0.6597669218066926, -0.6521230339728846, -0.6438111245898881, -0.6358987626242649, -0.6292887974268525, -0.6246353699168595, -0.6223277313921473, -0.6224699429679958, -0.6249102661115558, -0.6293190317308017, -0.6352887629290648, -0.6424209740174548, -0.6504356647063503, -0.6592301837748948, -0.668901249722964, -0.6797519119139396, -0.6922459638403211, -0.706961757312996, -0.7245134022282329, -0.7454626354430617, -0.7702215055083174, -0.7989723922907643, -0.8315600200647923, -0.8674373358275035, -0.9056621566749803, -0.9449122059024263, -0.9835293116822187, -1.0196278338092668, -1.0512209556168273, -1.076378953612789, -1.093391933082444, -1.1009593439581524, -1.098345973105097, -1.085452414884003, -1.0628990728456247, -1.032028416236841, -0.9947884645811199, -0.953611451492975, -0.9111861682953303, -0.870203620095822, -0.8331165380681682, -0.8019277558446446, -0.778031313730665, -0.7621096099086346, -0.754132546099129, -0.7534124532249109, -0.7587685597165715, -0.7687003968914752, -0.7815928777077374, -0.7959413698799267, -0.8105220107523792, -0.8245056212885515, -0.8375313135244868, -0.8496552485581788, -0.8611873116848302, -0.8725868609005258]",mastoids_pooled
100,predictable,-0.025390625,-0.13636453513043986,FZ
100,predictable,-0.0234375,-0.0919991914649643,FZ
100,predictable,-0.021484375,-0.04230881351929835,FZ
100,predictable,-0.01953125,0.013567214196541512,FZ
100,predictable,-0.017578125,0.07588761388177552,FZ
100,predictable,-0.015625,0.1441312972971787,FZ
100,predictable,-0.013671875,0.2169077042424305,FZ
100,predictable,-0.01171875,0.29196606519121804,FZ
100,predictable,-0.009765625,0.36633179405498595,FZ
100,predictable,-0.0078125,0.43653283992028946,FZ
100,predictable,-0.005859375,0.49888903398964685,FZ
100,predictable,-0.00390625,0.5498454905605853,FZ
100,predictable,-0.001953125,0.5862929782551874,FZ
100,predictable,0.0,0.6058665871222502,FZ
100,predictable,0.001953125,0.6071626316384027,FZ
100,predictable,0.00390625,0.5898763319578392,FZ
100,predictable,0.005859375,0.554819605014245,FZ
100,predictable,0.0078125,0.5038280974645204,FZ
100,predictable,0.009765625,0.439593951284678,FZ
100,predictable,0.01171875,0.36544252193237986,FZ
100,predictable,0.013671875,0.28505603673067986,FZ
100,predictable,0.015625,0.20216409879481043,FZ
100,predictable,0.017578125,0.1202595846905297,FZ
100,predictable,0.01953125,0.04238419918853325,FZ
100,predictable,0.021484375,-0.029011397639777687,FZ
100,predictable,0.0234375,-0.0921322463653951,FZ
100,predictable,0.025390625,-0.14584875813739023,FZ
100,predictable,0.02734375,-0.18963246652958796,FZ
100,predictable,0.029296875,-0.22344923120698476,FZ
100,predictable,0.03125,-0.24761715282650704,FZ
100,predictable,0.033203125,-0.26267296759918685,FZ
100,predictable,0.03515625,-0.2692617554700405,FZ
100,predictable,0.037109375,-0.26802921428981114,FZ
100,predictable,0.0390625,-0.25957526865738606,FZ
100,predictable,0.041015625,-0.24444271033985382,FZ
100,predictable,0.04296875,-0.22313412628705004,FZ
100,predictable,0.044921875,-0.19614910584664355,FZ
100,predictable,0.046875,-0.16404508436096416,FZ
100,predictable,0.048828125,-0.12750433935337926,FZ
100,predictable,0.05078125,-0.08740014223462822,FZ
100,predictable,0.052734375,-0.04482246094283935,FZ
100,predictable,0.0546875,-0.001056392062714914,FZ
100,predictable,0.056640625,0.04245664357860336,FZ
100,predictable,0.05859375,0.08417239696356661,FZ
100,predictable,0.060546875,0.12252612582308589,FZ
100,predictable,0.0625,0.156044199639549,FZ
100,predictable,0.064453125,0.1834780547937953,FZ
100,predictable,0.06640625,0.2039396560071794,FZ
100,predictable,0.068359375,0.21699725412105414,FZ
100,predictable,0.0703125,0.2227518591801925,FZ
100,predictable,0.072265625,0.22186517456557203,FZ
100,predictable,0.07421875,0.21552074702668728,FZ
100,predictable,0.076171875,0.20533908617892394,FZ
100,predictable,0.078125,0.19323666506920745,FZ
100,predictable,0.080078125,0.18123515879153732,FZ
100,predictable,0.08203125,0.17125617368662918,FZ
100,predictable,0.083984375,0.16490832770443836,FZ
100,predictable,0.0859375,0.16328982452296087,FZ
100,predictable,0.087890625,0.16682778003485055,FZ
100,predictable,0.08984375,0.17519418875622253,FZ
100,predictable,0.091796875,0.18728337511930707,FZ
100,predictable,0.09375,0.20127327982066845,FZ
100,predictable,0.095703125,0.2147827140586145,FZ
100,predictable,0.09765625,0.2250848206486467,FZ
