SOA,Participant,Condition,StimulusType,MeanAmplitude,Electrode
100,100_17,random,A,2.0176497946522433e-06,mastoids_pooled
100,100_18,random,A,2.472379556728299e-07,mastoids_pooled
100,100_19,random,A,1.220995430992744e-06,mastoids_pooled
100,100_0,predictable,B,2.9994789747433968e-06,FZ
100,100_1,predictable,B,-2.2293540482110076e-07,FZ
100,100_2,predictable,B,-3.6332218016355e-07,FZ
100,100_3,predictable,B,2.3615858026460044e-06,FZ
100,100_4,predictable,B,1.0967529169647605e-06,FZ
100,100_5,predictable,B,1.863079660324729e-07,FZ
100,100_6,predictable,B,-1.6506761198797903e-06,FZ
100,100_7,predictable,B,-5.726613198930863e-06,FZ
100,100_8,predictable,B,-5.765092110199266e-07,FZ
100,100_9,predictable,B,1.5254212439685944e-06,FZ
100,100_10,predictable,B,-2.4681326451059247e-07,FZ
100,100_11,predictable,B,-2.2671623369774352e-08,FZ
100,100_12,predictable,B,1.0653188996911923e-06,FZ
100,100_13,predictable,B,8.555904287277371e-09,FZ
100,100_14,predictable,B,1.5349418617915945e-06,FZ
100,100_15,predictable,B,2.174776658847577e-07,FZ
100,100_16,predictable,B,-2.542019824431918e-06,FZ
100,100_17,predictable,B,-5.834373160951145e-07,FZ
100,100_18,predictable,B,4.841549366574327e-07,FZ
100,100_19,predictable,B,-6.413690509887715e-07,FZ
100,100_0,predictable,B,3.351366649440024e-06,CZ
100,100_1,predictable,B,-8.390289417548047e-07,CZ
100,100_2,predictable,B,7.295864811851516e-07,CZ
100,100_3,predictable,B,-3.530016753217069e-07,CZ
100,100_4,predictable,B,1.0320759315618488e-07,CZ
100,100_5,predictable,B,5.967965455511148e-07,CZ
100,100_6,predictable,B,-2.172302770304668e-06,CZ
100,100_7,predictable,B,-3.751376334548695e-06,CZ
100,100_8,predictable,B,-1.0899053393131908e-06,CZ
100,100_9,predictable,B,1.5497898175453884e-06,CZ
100,100_10,predictable,B,-4.448502357945472e-07,CZ
100,100_11,predictable,B,2.0543686019891537e-07,CZ
100,100_12,predictable,B,6.091295637133953e-07,CZ
100,100_13,predictable,B,-2.208321258478918e-07,CZ
100,100_14,predictable,B,8.535497522643709e-07,CZ
100,100_15,predictable,B,6.828476068676537e-07,CZ
100,100_16,predictable,B,-2.0562795089063e-06,CZ
100,100_17,predictable,B,3.990283187249588e-07,CZ
100,100_18,predictable,B,-6.602244070563757e-08,CZ
100,100_19,predictable,B,-9.549535161568202e-07,CZ
100,100_0,predictable,B,1.3399366525845834e-06,M1
100,100_1,predictable,B,1.8176986623075208e-06,M1
100,100_2,predictable,B,3.015799748027348e-06,M1
100,100_3,predictable,B,1.3885966524185278e-07,M1
100,100_4,predictable,B,2.4313741423753756e-07,M1
100,100_5,predictable,B,-1.51906482983577e-07,M1
100,100_6,predictable,B,3.417331458166473e-07,M1
100,100_7,predictable,B,3.062125442738761e-06,M1
100,100_8,predictable,B,2.082392843476555e-06,M1
100,100_9,predictable,B,-2.484230256527553e-07,M1
100,100_10,predictable,B,-1.8705042703004438e-06,M1
100,100_11,predictable,B,2.997401961692958e-06,M1
100,100_12,predictable,B,4.60963891555366e-07,M1
100,100_13,predictable,B,-1.5461309340025763e-06,M1
100,100_14,predictable,B,-6.098944095356273e-07,M1
100,100_15,predictable,B,-3.203929154551588e-06,M1
100,100_16,predictable,B,-4.3150860983587334e-06,M1
100,100_17,predictable,B,1.254669548416132e-06,M1
100,100_18,predictable,B,2.1661956061791443e-07,M1
100,100_19,predictable,B,-2.184040095016826e-06,M1
100,100_0,predictable,B,2.400603480054997e-06,M2
100,100_1,predictable,B,1.1328849851111045e-07,M2
100,100_2,predictable,B,-2.661129433789711e-07,M2
100,100_3,predictable,B,-1.590350743754243e-06,M2
100,100_4,predictable,B,5.590010323253125e-07,M2
100,100_5,predictable,B,-2.994936339746346e-06,M2
100,100_6,predictable,B,2.216325046902057e-06,M2
100,100_7,predictable,B,2.758714308583876e-06,M2
100,100_8,predictable,B,6.279572875200756e-07,M2
100,100_9,predictable,B,2.956743410322815e-06,M2
100,100_10,predictable,B,-1.2473942529567238e-07,M2
100,100_11,predictable,B,7.938511080283206e-06,M2
100,100_12,predictable,B,-8.40369196453139e-07,M2
100,100_13,predictable,B,-6.029583582858322e-06,M2
100,100_14,predictable,B,-3.1781226596194755e-07,M2
100,100_15,predictable,B,3.922653274912591e-07,M2
100,100_16,predictable,B,-5.27641208464047e-06,M2
100,100_17,predictable,B,-2.700750346775749e-06,M2
100,100_18,predictable,B,-4.012988100043913e-08,M2
100,100_19,predictable,B,-9.264430650546274e-07,M2
100,100_0,predictable,B,3.2592012921668355e-06,fronto_pooled
100,100_1,predictable,B,-5.083959251805936e-07,fronto_pooled
100,100_2,predictable,B,2.1873934697325125e-08,fronto_pooled
100,100_3,predictable,B,1.8948856568385964e-06,fronto_pooled
100,100_4,predictable,B,3.646181453262898e-07,fronto_pooled
100,100_5,predictable,B,-2.274195889029329e-07,fronto_pooled
100,100_6,predictable,B,-1.4813405325924123e-06,fronto_pooled
100,100_7,predictable,B,-5.217389516474214e-06,fronto_pooled
100,100_8,predictable,B,-8.572553614991652e-07,fronto_pooled
100,100_9,predictable,B,1.352313268398575e-06,fronto_pooled
100,100_10,predictable,B,-2.7165361301761945e-07,fronto_pooled
100,100_11,predictable,B,6.660968297467207e-08,fronto_pooled
100,100_12,predictable,B,1.1626849943127126e-06,fronto_pooled
100,100_13,predictable,B,-7.106996322363557e-07,fronto_pooled
100,100_14,predictable,B,1.2088169169146568e-06,fronto_pooled
100,100_15,predictable,B,7.657870903940988e-07,fronto_pooled
100,100_16,predictable,B,-2.008517278227373e-06,fronto_pooled
100,100_17,predictable,B,4.357809104078569e-07,fronto_pooled
100,100_18,predictable,B,2.224246452264822e-08,fronto_pooled
100,100_19,predictable,B,-1.3607313361276853e-06,fronto_pooled
100,100_0,predictable,B,1.8702700663197903e-06,mastoids_pooled
100,100_1,predictable,B,9.654935804093157e-07,mastoids_pooled
100,100_2,predictable,B,1.3748434023241884e-06,mastoids_pooled
100,100_3,predictable,B,-7.257455392561951e-07,mastoids_pooled
100,100_4,predictable,B,4.01069223281425e-07,mastoids_pooled
100,100_5,predictable,B,-1.5734214113649614e-06,mastoids_pooled
100,100_6,predictable,B,1.279029096359352e-06,mastoids_pooled
100,100_7,predictable,B,2.9104198756613188e-06,mastoids_pooled
100,100_8,predictable,B,1.3551750654983152e-06,mastoids_pooled
100,100_9,predictable,B,1.35416019233503e-06,mastoids_pooled
100,100_10,predictable,B,-9.97621847798058e-07,mastoids_pooled
100,100_11,predictable,B,5.467956520988082e-06,mastoids_pooled
100,100_12,predictable,B,-1.897026524488865e-07,mastoids_pooled
100,100_13,predictable,B,-3.7878572584304494e-06,mastoids_pooled
100,100_14,predictable,B,-4.6385333774878744e-07,mastoids_pooled
100,100_15,predictable,B,-1.4058319135301645e-06,mastoids_pooled
100,100_16,predictable,B,-4.795749091499601e-06,mastoids_pooled
100,100_17,predictable,B,-7.230403991798085e-07,mastoids_pooled
100,100_18,predictable,B,8.824483980873765e-08,mastoids_pooled
100,100_19,predictable,B,-1.5552415800357266e-06,mastoids_pooled
100,100_0,predictable,A,1.7510453244540259e-06,FZ
100,100_1,predictable,A,-2.1897807670256952e-07,FZ
100,100_2,predictable,A,-6.609621431863389e-07,FZ
100,100_3,predictable,A,-8.618531469384294e-08,FZ
100,100_4,predictable,A,2.049675866455658e-07,FZ
100,100_5,predictable,A,2.0418300790581158e-07,FZ
100,100_6,predictable,A,2.59526418204814e-07,FZ
100,100_7,predictable,A,-5.275802050164202e-06,FZ
100,100_8,predictable,A,-2.0802881841142097e-07,FZ
100,100_9,predictable,A,-1.6187088567676255e-06,FZ
100,100_10,predictable,A,1.402123497129537e-07,FZ
100,100_11,predictable,A,-4.548410826998861e-07,FZ
100,100_12,predictable,A,3.117580436651224e-07,FZ
100,100_13,predictable,A,-7.856723277654964e-07,FZ
100,100_14,predictable,A,3.2502175940862797e-07,FZ
100,100_15,predictable,A,-4.2104520527885823e-07,FZ
100,100_16,predictable,A,-1.933323501361883e-06,FZ
100,100_17,predictable,A,-6.312018783205531e-09,FZ
100,100_18,predictable,A,3.2557750159867285e-07,FZ
100,100_19,predictable,A,-2.917852453476755e-07,FZ
100,100_0,predictable,A,1.8764845435725874e-06,CZ
100,100_1,predictable,A,-8.947022683969408e-07,CZ
100,100_2,predictable,A,-5.142697739302093e-07,CZ
100,100_3,predictable,A,4.185978619908326e-07,CZ
100,100_4,predictable,A,1.4958844772650083e-07,CZ
100,100_5,predictable,A,4.797536229261823e-07,CZ
100,100_6,predictable,A,-2.664064808755029e-07,CZ
100,100_7,predictable,A,-3.1468387442146195e-06,CZ
100,100_8,predictable,A,1.7110395774011523e-07,CZ
100,100_9,predictable,A,-6.465068224770221e-07,CZ
100,100_10,predictable,A,-1.2151532239101925e-07,CZ
100,100_11,predictable,A,-5.866509889074223e-07,CZ
100,100_12,predictable,A,8.649008109706813e-08,CZ
100,100_13,predictable,A,-7.535483200626914e-07,CZ
100,100_14,predictable,A,9.83746650717876e-08,CZ
100,100_15,predictable,A,1.2673429957033023e-07,CZ
100,100_16,predictable,A,-1.753407227624848e-06,CZ
100,100_17,predictable,A,5.50667260768023e-07,CZ
100,100_18,predictable,A,4.4857656803287684e-07,CZ
100,100_19,predictable,A,-3.375507729330707e-07,CZ
100,100_0,predictable,A,9.899618078179628e-08,M1
100,100_1,predictable,A,-1.4046613159734988e-07,M1
100,100_2,predictable,A,-2.337470987185952e-06,M1
100,100_3,predictable,A,1.5910352976789e-06,M1
100,100_4,predictable,A,-2.680304637792119e-07,M1
100,100_5,predictable,A,-1.943204808751986e-07,M1
100,100_6,predictable,A,-1.9097349870378367e-07,M1
100,100_7,predictable,A,4.590488879330224e-06,M1
100,100_8,predictable,A,3.5689755819134915e-07,M1
100,100_9,predictable,A,-1.7345588037898097e-07,M1
100,100_10,predictable,A,-1.8985833412443753e-06,M1
100,100_11,predictable,A,-8.733771210245323e-07,M1
100,100_12,predictable,A,-6.776243731110298e-07,M1
100,100_13,predictable,A,1.426576318408479e-06,M1
100,100_14,predictable,A,-4.979557082229747e-09,M1
100,100_15,predictable,A,-1.7930967442225665e-06,M1
100,100_16,predictable,A,-2.6648638686310733e-06,M1
100,100_17,predictable,A,5.400079766104681e-07,M1
100,100_18,predictable,A,6.113291283327271e-07,M1
100,100_19,predictable,A,-1.0638184903655202e-06,M1
100,100_0,predictable,A,7.475148117919162e-07,M2
100,100_1,predictable,A,3.2476353098331853e-07,M2
100,100_2,predictable,A,-1.4817257897448145e-06,M2
100,100_3,predictable,A,1.6509313536516856e-06,M2
100,100_4,predictable,A,-1.1767604782164654e-07,M2
100,100_5,predictable,A,-6.112940729963157e-07,M2
100,100_6,predictable,A,5.329558644007193e-07,M2
100,100_7,predictable,A,3.5866266716766404e-06,M2
100,100_8,predictable,A,5.539650265973251e-07,M2
100,100_9,predictable,A,3.56664595528855e-06,M2
100,100_10,predictable,A,-1.8093224844051293e-06,M2
100,100_11,predictable,A,4.3612598773279385e-07,M2
100,100_12,predictable,A,-4.5125137944523884e-07,M2
100,100_13,predictable,A,-6.613339144223573e-07,M2
100,100_14,predictable,A,-2.5765923226117595e-07,M2
100,100_15,predictable,A,-1.1123033914373081e-06,M2
100,100_16,predictable,A,-3.584167743611033e-06,M2
100,100_17,predictable,A,-5.354805750812375e-07,M2
100,100_18,predictable,A,4.925057805849065e-07,M2
100,100_19,predictable,A,-6.363854572555283e-07,M2
100,100_0,predictable,A,1.7718344070090098e-06,fronto_pooled
100,100_1,predictable,A,-4.0227816067073264e-07,fronto_pooled
100,100_2,predictable,A,-6.028140382419167e-07,fronto_pooled
100,100_3,predictable,A,1.1806007825665432e-07,fronto_pooled
100,100_4,predictable,A,2.498199703087067e-07,fronto_pooled
100,100_5,predictable,A,1.187909904114548e-07,fronto_pooled
100,100_6,predictable,A,6.767822803599444e-08,fronto_pooled
100,100_7,predictable,A,-4.474554585613078e-06,fronto_pooled
100,100_8,predictable,A,-1.73127875532586e-07,fronto_pooled
100,100_9,predictable,A,-1.5846877799958747e-06,fronto_pooled
100,100_10,predictable,A,-2.839612479554887e-08,fronto_pooled
100,100_11,predictable,A,-6.058429407147514e-07,fronto_pooled
100,100_12,predictable,A,1.529874667109965e-07,fronto_pooled
100,100_13,predictable,A,-9.874918395738064e-07,fronto_pooled
100,100_14,predictable,A,1.7869819990323778e-07,fronto_pooled
100,100_15,predictable,A,-7.155112841239486e-08,fronto_pooled
100,100_16,predictable,A,-1.8460019664416905e-06,fronto_pooled
100,100_17,predictable,A,1.2290007204285303e-07,fronto_pooled
100,100_18,predictable,A,4.283921655314771e-07,fronto_pooled
100,100_19,predictable,A,-3.761863963367418e-07,fronto_pooled
100,100_0,predictable,A,4.232554962868562e-07,mastoids_pooled
100,100_1,predictable,A,9.214869969298434e-08,mastoids_pooled
100,100_2,predictable,A,-1.909598388465383e-06,mastoids_pooled
100,100_3,predictable,A,1.6209833256652927e-06,mastoids_pooled
100,100_4,predictable,A,-1.9285325580042923e-07,mastoids_pooled
100,100_5,predictable,A,-4.028072769357571e-07,mastoids_pooled
100,100_6,predictable,A,1.7099118284846782e-07,mastoids_pooled
100,100_7,predictable,A,4.088557775503432e-06,mastoids_pooled
100,100_8,predictable,A,4.554312923943371e-07,mastoids_pooled
100,100_9,predictable,A,1.6965950374547844e-06,mastoids_pooled
100,100_10,predictable,A,-1.8539529128247522e-06,mastoids_pooled
100,100_11,predictable,A,-2.186255666458692e-07,mastoids_pooled
100,100_12,predictable,A,-5.644378762781344e-07,mastoids_pooled
100,100_13,predictable,A,3.8262120199306083e-07,mastoids_pooled
100,100_14,predictable,A,-1.3131939467170283e-07,mastoids_pooled
100,100_15,predictable,A,-1.4527000678299373e-06,mastoids_pooled
100,100_16,predictable,A,-3.124515806121053e-06,mastoids_pooled
