SOA,Participant,Condition,StimulusType,MeanAmplitude,Electrode
100,100_15,random,A,-2.578535036263929e-06,mastoids_pooled
100,100_16,random,A,-8.87839288225223e-06,mastoids_pooled
100,100_17,random,A,2.0176497946522433e-06,mastoids_pooled
100,100_18,random,A,2.472379556728299e-07,mastoids_pooled
100,100_19,random,A,1.220995430992744e-06,mastoids_pooled
150,150_0,random,B,-6.6855122349807065e-06,FZ
150,150_1,random,B,1.2481557440935375e-07,FZ
150,150_2,random,B,-7.117871143691445e-07,FZ
150,150_3,random,B,-1.8998558266503096e-06,FZ
150,150_4,random,B,-1.420292776401766e-06,FZ
150,150_5,random,B,-3.281316523384703e-08,FZ
150,150_6,random,B,-1.338660355969523e-06,FZ
150,150_7,random,B,-8.075441655819304e-07,FZ
150,150_8,random,B,-9.81968970137359e-07,FZ
150,150_9,random,B,-2.7997919687550166e-07,FZ
150,150_10,random,B,3.827752153995334e-07,FZ
150,150_11,random,B,-1.925991803943816e-06,FZ
150,150_12,random,B,-2.827421262736607e-06,FZ
150,150_13,random,B,-1.6951262296061032e-06,FZ
150,150_14,random,B,-5.080368278242986e-07,FZ
150,150_15,random,B,-1.4524549135330744e-06,FZ
150,150_16,random,B,-1.7618065456304066e-07,FZ
150,150_17,random,B,-3.4293143107788637e-06,FZ
150,150_18,random,B,-8.189534756297689e-07,FZ
150,150_19,random,B,6.976203349040589e-07,FZ
150,150_20,random,B,-8.898650006017305e-07,FZ
150,150_21,random,B,-2.962782200484071e-06,FZ
150,150_22,random,B,1.3904050047131022e-06,FZ
150,150_0,random,B,-5.029270669183461e-06,CZ
150,150_1,random,B,-6.919704134134008e-09,CZ
150,150_2,random,B,2.0780965908073768e-07,CZ
150,150_3,random,B,-1.3567080668508424e-06,CZ
150,150_4,random,B,-4.83577721297479e-07,CZ
150,150_5,random,B,7.724112335316669e-07,CZ
150,150_6,random,B,-1.0623375539609014e-06,CZ
150,150_7,random,B,-1.0512448488952942e-06,CZ
150,150_8,random,B,-7.204198129784345e-07,CZ
150,150_9,random,B,-1.3155882498949723e-08,CZ
150,150_10,random,B,-3.2149384580293374e-07,CZ
150,150_11,random,B,-1.69302131951099e-06,CZ
150,150_12,random,B,-2.4413010805801603e-06,CZ
150,150_13,random,B,1.3704325806429552e-06,CZ
150,150_14,random,B,-7.321927259340555e-07,CZ
150,150_15,random,B,-1.1457097721745413e-06,CZ
150,150_16,random,B,-5.753705684696798e-07,CZ
150,150_17,random,B,-1.5962670750013785e-06,CZ
150,150_18,random,B,-2.0918912625234042e-07,CZ
150,150_19,random,B,9.518591514279251e-07,CZ
150,150_20,random,B,-1.1033865121135023e-06,CZ
